-71.1042313354,42.3705834216,-71.1047407565,42.370785628,Broadway,Broadwa_26,1365.0,1348.0,None,
-71.1047407565,42.370785628,-71.104779116,42.370800029,Broadway,Broadwa_27,1348.0,1343.0,None,
-71.104779116,42.370800029,-71.1047839156,42.3708018291,Broadway,Broadwa_27,1348.0,1343.0,None,
-71.1047839156,42.3708018291,-71.1048390682,42.370823395,Broadway,Broadwa_27,1348.0,1343.0,None,
-71.0935018491,42.3663564815,-71.0936048976,42.3663978422,Broadway,Broadwa_9,1662.0,1657.0,None,
-71.0936048976,42.3663978422,-71.0937067739,42.3664373876,Broadway,Broadwa_10,1657.0,1641.0,None,
-71.0937067739,42.3664373876,-71.0941166733,42.3665974427,Broadway,Broadwa_10,1657.0,1641.0,None,
-71.0941166733,42.3665974427,-71.0942461228,42.3666477868,Broadway,Broadwa_10,1657.0,1641.0,None,
-71.0942461228,42.3666477868,-71.0943456001,42.3666864724,Broadway,Broadwa_11,1641.0,1629.0,None,
-71.0943456001,42.3666864724,-71.0947422786,42.3668429113,Broadway,Broadwa_11,1641.0,1629.0,None,
-71.0947422786,42.3668429113,-71.0948429721,42.3668824515,Broadway,Broadwa_11,1641.0,1629.0,None,
-71.0948429721,42.3668824515,-71.094886126,42.3668986564,Broadway,Broadwa_12,1629.0,1611.0,None,
-71.094886126,42.3668986564,-71.0952432793,42.3670389014,Broadway,Broadwa_12,1629.0,1611.0,None,
-71.0952432793,42.3670389014,-71.0954158734,42.3671072325,Broadway,Broadwa_12,1629.0,1611.0,None,
-71.0920696731,42.3657918655,-71.0922374614,42.3658584007,Broadway,Broadwa_7,1694.0,1682.0,None,
-71.0922374614,42.3658584007,-71.092505898,42.3659653833,Broadway,Broadwa_7,1694.0,1682.0,None,
-71.092505898,42.3659653833,-71.0926437159,42.3660202043,Broadway,Broadwa_7,1694.0,1682.0,None,
-71.0911119664,42.3654347253,-71.0911563509,42.3654491523,Broadway,Broadwa_6,1712.0,1694.0,None,
-71.0911563509,42.3654491523,-71.0911731154,42.3654545628,Broadway,Broadwa_6,1712.0,1694.0,None,
-71.0911731154,42.3654545628,-71.0912738563,42.3654860936,Broadway,Broadwa_6,1712.0,1694.0,None,
-71.0912738563,42.3654860936,-71.0918803273,42.3657172408,Broadway,Broadwa_6,1712.0,1694.0,None,
-71.0918803273,42.3657172408,-71.0920696731,42.3657918655,Broadway,Broadwa_6,1712.0,1694.0,None,
-71.1097284631,42.3727521867,-71.1098327485,42.372794415,Broadway,Broadwa_38,1172.0,1128.0,None,
-71.1098327485,42.372794415,-71.1108360647,42.3731960886,Broadway,Broadwa_38,1172.0,1128.0,None,
-71.1124435477,42.3738332562,-71.1125131002,42.3738610959,Broadway,Broadwa_41,1085.0,1076.0,None,
-71.1125131002,42.3738610959,-71.1126941104,42.3739329965,Broadway,Broadwa_41,1085.0,1076.0,None,
-71.1126941104,42.3739329965,-71.1127803892,42.3739671488,Broadway,Broadwa_41,1085.0,1076.0,None,
-71.0826672048,42.3620711553,-71.0829097315,42.3620960732,Broadway,Broadwa_1,1912.0,2185.0,None,
-71.0829097315,42.3620960732,-71.0831161962,42.3621244547,Broadway,Broadwa_1,1912.0,2185.0,None,
-71.0831161962,42.3621244547,-71.0833502067,42.3621671774,Broadway,Broadwa_1,1912.0,2185.0,None,
-71.0833502067,42.3621671774,-71.0835504884,42.3622186958,Broadway,Broadwa_1,1912.0,2185.0,None,
-71.0835504884,42.3622186958,-71.0836979339,42.3622699952,Broadway,Broadwa_1,1912.0,2185.0,None,
-71.0836979339,42.3622699952,-71.083822474,42.362332819,Broadway,Broadwa_1,1912.0,2185.0,None,
-71.083822474,42.362332819,-71.0839349775,42.3623973827,Broadway,Broadwa_1,1912.0,2185.0,None,
-71.0839349775,42.3623973827,-71.0840940797,42.3625048951,Broadway,Broadwa_1,1912.0,2185.0,None,
-71.0840940797,42.3625048951,-71.0842064959,42.362582822,Broadway,Broadwa_1,1912.0,2185.0,None,
-71.0842064959,42.362582822,-71.0843249026,42.3626669995,Broadway,Broadwa_1,1912.0,2185.0,None,
-71.1108360647,42.3731960886,-71.1109127786,42.3732266427,Broadway,Broadwa_39,1128.0,1109.0,None,
-71.1109127786,42.3732266427,-71.1113826638,42.3734135658,Broadway,Broadwa_39,1128.0,1109.0,None,
-71.1113826638,42.3734135658,-71.1123356747,42.3737901127,Broadway,Broadwa_40,1109.0,1085.0,None,
-71.1123356747,42.3737901127,-71.1124435477,42.3738332562,Broadway,Broadwa_40,1109.0,1085.0,None,
-71.089408821,42.3647907138,-71.0897876369,42.3649248242,Broadway,Broadwa_5,2190.0,1712.0,None,
-71.0897876369,42.3649248242,-71.090776397,42.3653070022,Broadway,Broadwa_5,2190.0,1712.0,None,
-71.090776397,42.3653070022,-71.0911119664,42.3654347253,Broadway,Broadwa_5,2190.0,1712.0,None,
-71.0926437159,42.3660202043,-71.0935018491,42.3663564815,Broadway,Broadwa_8,1682.0,1662.0,None,
-71.1036152665,42.3703398215,-71.1036476418,42.3703524186,Broadway,Broadwa_24,1386.0,1383.0,None,
-71.1036476418,42.3703524186,-71.1037099503,42.370377577,Broadway,Broadwa_24,1386.0,1383.0,None,
-71.1037099503,42.370377577,-71.103763881,42.3703991391,Broadway,Broadwa_24,1386.0,1383.0,None,
-71.103763881,42.3703991391,-71.1042313354,42.3705834216,Broadway,Broadwa_25,1383.0,1365.0,None,
-71.1060940437,42.3713195476,-71.1061815366,42.371353709,Broadway,Broadwa_30,1302.0,1275.0,None,
-71.1061815366,42.371353709,-71.1066885702,42.3715550204,Broadway,Broadwa_30,1302.0,1275.0,None,
-71.1066885702,42.3715550204,-71.1068180288,42.371607134,Broadway,Broadwa_30,1302.0,1275.0,None,
-71.1068467899,42.3716179342,-71.1069738488,42.3716691612,Broadway,Broadwa_32,1274.0,1251.0,None,
-71.1069738488,42.3716691612,-71.1072902952,42.3717940821,Broadway,Broadwa_32,1274.0,1251.0,None,
-71.1072902952,42.3717940821,-71.1073993825,42.3718372346,Broadway,Broadwa_32,1274.0,1251.0,None,
-71.1068180288,42.371607134,-71.1068467899,42.3716179342,Broadway,Broadwa_31,1275.0,1274.0,None,
-71.1029332252,42.3700719523,-71.1030231458,42.3701079082,Broadway,Broadwa_23,1403.0,1386.0,None,
-71.1030231458,42.3701079082,-71.1035517312,42.3703155645,Broadway,Broadwa_23,1403.0,1386.0,None,
-71.1035517312,42.3703155645,-71.1036152665,42.3703398215,Broadway,Broadwa_23,1403.0,1386.0,None,
-71.1048390682,42.370823395,-71.1049361588,42.3708611577,Broadway,Broadwa_28,1343.0,1313.0,None,
-71.1049361588,42.3708611577,-71.1056385461,42.371138881,Broadway,Broadwa_28,1343.0,1313.0,None,
-71.1056385461,42.371138881,-71.1057392532,42.3711784391,Broadway,Broadwa_28,1343.0,1313.0,None,
-71.1057392532,42.3711784391,-71.1058255615,42.3712125968,Broadway,Broadwa_29,1313.0,1302.0,None,
-71.1058255615,42.3712125968,-71.1059837794,42.3712755117,Broadway,Broadwa_29,1313.0,1302.0,None,
-71.1059837794,42.3712755117,-71.1060940437,42.3713195476,Broadway,Broadwa_29,1313.0,1302.0,None,
-71.1073993825,42.3718372346,-71.1074916711,42.3718740732,Broadway,Broadwa_33,1251.0,1233.0,None,
-71.1074916711,42.3718740732,-71.1078009514,42.3719971846,Broadway,Broadwa_33,1251.0,1233.0,None,
-71.1078009514,42.3719971846,-71.1079375799,42.3720511049,Broadway,Broadwa_33,1251.0,1233.0,None,
-71.1079975343,42.3720744967,-71.1080946233,42.3721131348,Broadway,Broadwa_35,1229.0,1204.0,None,
-71.1080946233,42.3721131348,-71.1083439252,42.3722110967,Broadway,Broadwa_35,1229.0,1204.0,None,
-71.1083439252,42.3722110967,-71.1085201687,42.3722802985,Broadway,Broadwa_35,1229.0,1204.0,None,
-71.1085201687,42.3722802985,-71.1086172581,42.3723189636,Broadway,Broadwa_35,1229.0,1204.0,None,
-71.1079375799,42.3720511049,-71.1079975343,42.3720744967,Broadway,Broadwa_34,1233.0,1229.0,None,
-71.1127803892,42.3739671488,-71.1128715051,42.374003101,Broadway,Broadwa_42,1076.0,1059.0,None,
-71.1128715051,42.374003101,-71.1130585266,42.3740785611,Broadway,Broadwa_42,1076.0,1059.0,None,
-71.1130585266,42.3740785611,-71.1133317571,42.3741997526,Broadway,Broadwa_42,1076.0,1059.0,None,
-71.1133317571,42.3741997526,-71.1134743075,42.3742733063,Broadway,Broadwa_42,1076.0,1059.0,None,
-71.1134743075,42.3742733063,-71.1135784889,42.3743333674,Broadway,Broadwa_42,1076.0,1059.0,None,
-71.1135784889,42.3743333674,-71.1136383399,42.3743683084,Broadway,Broadwa_43,1059.0,1054.0,None,
-71.1136383399,42.3743683084,-71.1137269589,42.3744193988,Broadway,Broadwa_44,1054.0,1018.0,None,
-71.1137269589,42.3744193988,-71.1137616635,42.374439108,Broadway,Broadwa_44,1054.0,1018.0,None,
-71.1137616635,42.374439108,-71.1142465953,42.3747285335,Broadway,Broadwa_44,1054.0,1018.0,None,
-71.1142465953,42.3747285335,-71.1143448547,42.3747707375,Broadway,Broadwa_44,1054.0,1018.0,None,
-71.1144766773,42.3748317685,-71.1145414045,42.3748622799,Broadway,Broadwa_46,1012.0,950.0,None,
-71.1145414045,42.3748622799,-71.1151219434,42.3752357711,Broadway,Broadwa_46,1012.0,950.0,None,
-71.1151219434,42.3752357711,-71.1154259788,42.3754292571,Broadway,Broadwa_46,1012.0,950.0,None,
-71.1154259788,42.3754292571,-71.1157336917,42.3756147145,Broadway,Broadwa_46,1012.0,950.0,None,
-71.1143448547,42.3747707375,-71.1144766773,42.3748317685,Broadway,Broadwa_45,1018.0,1012.0,None,
-71.0874160645,42.3639807738,-71.0887220803,42.3645298499,Broadway,Broadwa_4,2158.0,2190.0,None,
-71.0887220803,42.3645298499,-71.0890229095,42.3646440912,Broadway,Broadwa_4,2158.0,2190.0,None,
-71.0890229095,42.3646440912,-71.089408821,42.3647907138,Broadway,Broadwa_4,2158.0,2190.0,None,
-71.0859183909,42.3633427705,-71.0863676575,42.3635368572,Broadway,Broadwa_3,1845.0,2158.0,None,
-71.0863676575,42.3635368572,-71.0871896087,42.3638846318,Broadway,Broadwa_3,1845.0,2158.0,None,
-71.0871896087,42.3638846318,-71.0873956978,42.3639717825,Broadway,Broadwa_3,1845.0,2158.0,None,
-71.0873956978,42.3639717825,-71.0874160645,42.3639807738,Broadway,Broadwa_3,1845.0,2158.0,None,
-71.1029332252,42.3700719523,-71.1028061671,42.3700216263,Broadway,Broadwa_22,1442.0,1403.0,None,
-71.1028061671,42.3700216263,-71.1020019293,42.3697025366,Broadway,Broadwa_22,1442.0,1403.0,None,
-71.1020019293,42.3697025366,-71.1019995297,42.3697016228,Broadway,Broadwa_22,1442.0,1403.0,None,
-71.1010214553,42.3693168899,-71.1008656468,42.369254882,Broadway,Broadwa_20,1489.0,1471.0,None,
-71.1008656468,42.369254882,-71.1007937418,42.3692261215,Broadway,Broadwa_20,1489.0,1471.0,None,
-71.1007937418,42.3692261215,-71.1005803789,42.3691425097,Broadway,Broadwa_20,1489.0,1471.0,None,
-71.1005803789,42.3691425097,-71.1005252719,42.3691200364,Broadway,Broadwa_20,1489.0,1471.0,None,
-71.1019995297,42.3697016228,-71.1015069072,42.3695083531,Broadway,Broadwa_21,1471.0,1442.0,None,
-71.1015069072,42.3695083531,-71.1011664924,42.3693735367,Broadway,Broadwa_21,1471.0,1442.0,None,
-71.1011664924,42.3693735367,-71.1010214553,42.3693168899,Broadway,Broadwa_21,1471.0,1442.0,None,
-71.0963950636,42.3674920174,-71.0967378319,42.3676259782,Broadway,Broadwa_14,1587.0,1578.0,None,
-71.0843249026,42.3626669995,-71.0859183909,42.3633427705,Broadway,Broadwa_2,2185.0,1845.0,None,
-71.0990006862,42.3685195409,-71.0991313219,42.3685707891,Broadway,Broadwa_18,1523.0,1504.0,None,
-71.0991313219,42.3685707891,-71.0995232618,42.3687254112,Broadway,Broadwa_18,1523.0,1504.0,None,
-71.0995232618,42.3687254112,-71.0998564761,42.3688566676,Broadway,Broadwa_18,1523.0,1504.0,None,
-71.0998564761,42.3688566676,-71.0999523398,42.3688944028,Broadway,Broadwa_18,1523.0,1504.0,None,
-71.0999523398,42.3688944028,-71.1000518186,42.3689339616,Broadway,Broadwa_19,1504.0,1489.0,None,
-71.1000518186,42.3689339616,-71.1003071159,42.3690337456,Broadway,Broadwa_19,1504.0,1489.0,None,
-71.1003071159,42.3690337456,-71.1004473468,42.3690894711,Broadway,Broadwa_19,1504.0,1489.0,None,
-71.1004473468,42.3690894711,-71.1005252719,42.3691200364,Broadway,Broadwa_19,1504.0,1489.0,None,
-71.0982012431,42.3682031303,-71.0983043405,42.3682435814,Broadway,Broadwa_17,1537.0,1523.0,None,
-71.0983043405,42.3682435814,-71.0986087545,42.3683640389,Broadway,Broadwa_17,1537.0,1523.0,None,
-71.0986087545,42.3683640389,-71.0988808389,42.3684710193,Broadway,Broadwa_17,1537.0,1523.0,None,
-71.0988808389,42.3684710193,-71.0990006862,42.3685195409,Broadway,Broadwa_17,1537.0,1523.0,None,
-71.0973598739,42.3678705145,-71.0974629646,42.3679118444,Broadway,Broadwa_16,1561.0,1537.0,None,
-71.0974629646,42.3679118444,-71.0978213077,42.3680529911,Broadway,Broadwa_16,1561.0,1537.0,None,
-71.0978213077,42.3680529911,-71.0980514178,42.3681438012,Broadway,Broadwa_16,1561.0,1537.0,None,
-71.0980514178,42.3681438012,-71.0982012431,42.3682031303,Broadway,Broadwa_16,1561.0,1537.0,None,
-71.0967378319,42.3676259782,-71.0972699909,42.3678354598,Broadway,Broadwa_15,1578.0,1561.0,None,
-71.0972699909,42.3678354598,-71.0973598739,42.3678705145,Broadway,Broadwa_15,1578.0,1561.0,None,
-71.0954158734,42.3671072325,-71.0955824591,42.367171975,Broadway,Broadwa_13,1611.0,1587.0,None,
-71.0955824591,42.367171975,-71.0962416581,42.3674317678,Broadway,Broadwa_13,1611.0,1587.0,None,
-71.0962416581,42.3674317678,-71.0963950636,42.3674920174,Broadway,Broadwa_13,1611.0,1587.0,None,
-71.1092225762,42.3725573936,-71.1093832176,42.3726209183,Broadway,Broadwa_37,1194.0,1172.0,None,
-71.1093832176,42.3726209183,-71.1094240232,42.372629097,Broadway,Broadwa_37,1194.0,1172.0,None,
-71.1094240232,42.372629097,-71.1094695793,42.3726470607,Broadway,Broadwa_37,1194.0,1172.0,None,
-71.1094695793,42.3726470607,-71.1096374097,42.3727126649,Broadway,Broadwa_37,1194.0,1172.0,None,
-71.1096374097,42.3727126649,-71.1097284631,42.3727521867,Broadway,Broadwa_37,1194.0,1172.0,None,
-71.1086172581,42.3723189636,-71.1087215477,42.3723602874,Broadway,Broadwa_36,1204.0,1194.0,None,
-71.1087215477,42.3723602874,-71.1092225762,42.3725573936,Broadway,Broadwa_36,1204.0,1194.0,None,
-71.1350445519,42.3914839565,-71.1350445519,42.3914839565,Jackson Pl,Jackson_Pl_1,236.0,252.0,Pl\n'],
-71.1350493694,42.3914830662,-71.1350445519,42.3914839565,Jackson Pl,Jackson_Pl_1,236.0,252.0,Pl\n'],
-71.1261710516,42.377732266,-71.1260678261,42.3777141215,St Johns Rd,St-J_Rd_4,815.0,814.0,Rd\n'],
-71.1292808559,42.3937660957,-71.129049214,42.3937109894,Hollis Pk,Hollis_Pk_1,193.0,185.0,Pk\n'],
-71.1000210141,42.3652557728,-71.0998636722,42.365437899,Fiske Pl,Fiske_Pl_1,1703.0,1732.0,Pl\n'],
-71.1349745237,42.3915398503,-71.1349745237,42.3915398503,Jackson Pl,Jackson_Pl_1,236.0,252.0,Pl\n'],
-71.1349854254,42.3915238596,-71.1349745237,42.3915398503,Jackson Pl,Jackson_Pl_1,236.0,252.0,Pl\n'],
-71.1477742079,42.3978523786,-71.1477742079,42.3978523786,Acorn Pk,Acorn_Pk_1,55.0,2132.0,Pk\n'],
-71.1483381107,42.3978353887,-71.1477742079,42.3978523786,Acorn Pk,Acorn_Pk_1,55.0,2132.0,Pk\n'],
-71.1390179754,42.3717554693,-71.1390179754,42.3717554693,Shady Hill Rd,Shady-H_Rd_1,1285.0,1255.0,Rd\n'],
-71.1385316957,42.3719062931,-71.1390179754,42.3717554693,Shady Hill Rd,Shady-H_Rd_1,1285.0,1255.0,Rd\n'],
-71.153711633,42.39978871,-71.153711633,42.39978871,Acorn Pk,Acorn_Pk_1,55.0,2132.0,Pk\n'],
-71.0968312275,42.3565555499,-71.096619543,42.3562162147,Endicott St,Endicot_St_2,2089.0,2077.0,St\n'],
-71.1490631551,42.3978010787,-71.1490631551,42.3978010787,Acorn Pk,Acorn_Pk_1,55.0,2132.0,Pk\n'],
-71.1495800178,42.3978080046,-71.1490631551,42.3978010787,Acorn Pk,Acorn_Pk_1,55.0,2132.0,Pk\n'],
-71.0963698448,42.3558161563,-71.0963746657,42.3558143896,Memorial Dr,Memoria_Dr_6,2230.0,2183.0,Dr\n'],
-71.146738056,42.397842068,-71.1463345478,42.3988423256,Acorn Pk,Acorn_Pk_1,55.0,2132.0,Pk\n'],
-71.1350168545,42.3914981103,-71.1350168545,42.3914981103,Jackson Pl,Jackson_Pl_1,236.0,252.0,Pl\n'],
-71.1350240616,42.3914936878,-71.1350168545,42.3914981103,Jackson Pl,Jackson_Pl_1,236.0,252.0,Pl\n'],
-71.0923795998,42.3572268121,-71.0925024224,42.3571827108,Memorial Dr,Memoria_Dr_12,2200.0,2155.0,Dr\n'],
-71.1350782894,42.3914751453,-71.1350782894,42.3914751453,Jackson Pl,Jackson_Pl_1,236.0,252.0,Pl\n'],
-71.1350926893,42.3914751909,-71.1350782894,42.3914751453,Jackson Pl,Jackson_Pl_1,236.0,252.0,Pl\n'],
-71.1032277341,42.3681403695,-71.10347385,42.367786601,St Paul St,St-P_St_3,1565.0,1544.0,St\n'],
-71.10422898,42.3561749299,-71.1047724236,42.3564913259,Talbot St,Talbot_St_1,2080.0,2088.0,St\n'],
-71.1264421225,42.3776181975,-71.1264421225,42.3776181975,St Johns Rd,St-J_Rd_4,815.0,814.0,Rd\n'],
-71.1264856496,42.3775738026,-71.1264421225,42.3776181975,St Johns Rd,St-J_Rd_4,815.0,814.0,Rd\n'],
